jobname	jobnm	job_no	job_sub_id	job_id	prev	dependency	status	exit_code	cmd	trigger
003.realign_t	realign_t	66	738795	003.realign_t_66	target_t	738729	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/003.realign_t/realign_t_cmd_66.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_003.realign_t_66.txt
003.realign_t	realign_t	67	738796	003.realign_t_67	target_t	738729	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/003.realign_t/realign_t_cmd_67.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_003.realign_t_67.txt
003.realign_t	realign_t	68	738797	003.realign_t_68	target_t	738729	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/003.realign_t/realign_t_cmd_68.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_003.realign_t_68.txt
003.realign_t	realign_t	69	738798	003.realign_t_69	target_t	738729	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/003.realign_t/realign_t_cmd_69.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_003.realign_t_69.txt
003.realign_t	realign_t	70	738799	003.realign_t_70	target_t	738729	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/003.realign_t/realign_t_cmd_70.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_003.realign_t_70.txt
003.realign_t	realign_t	71	738800	003.realign_t_71	target_t	738729	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/003.realign_t/realign_t_cmd_71.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_003.realign_t_71.txt
003.realign_t	realign_t	72	738801	003.realign_t_72	target_t	738729	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/003.realign_t/realign_t_cmd_72.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_003.realign_t_72.txt
003.realign_t	realign_t	73	738802	003.realign_t_73	target_t	738729	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/003.realign_t/realign_t_cmd_73.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_003.realign_t_73.txt
003.realign_t	realign_t	74	738803	003.realign_t_74	target_t	738729	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/003.realign_t/realign_t_cmd_74.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_003.realign_t_74.txt
003.realign_t	realign_t	75	738804	003.realign_t_75	target_t	738729	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/003.realign_t/realign_t_cmd_75.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_003.realign_t_75.txt
003.realign_t	realign_t	76	738805	003.realign_t_76	target_t	738729	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/003.realign_t/realign_t_cmd_76.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_003.realign_t_76.txt
003.realign_t	realign_t	77	738806	003.realign_t_77	target_t	738729	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/003.realign_t/realign_t_cmd_77.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_003.realign_t_77.txt
003.realign_t	realign_t	78	738807	003.realign_t_78	target_t	738729	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/003.realign_t/realign_t_cmd_78.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_003.realign_t_78.txt
003.realign_t	realign_t	79	738808	003.realign_t_79	target_t	738729	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/003.realign_t/realign_t_cmd_79.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_003.realign_t_79.txt
003.realign_t	realign_t	80	738809	003.realign_t_80	target_t	738729	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/003.realign_t/realign_t_cmd_80.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_003.realign_t_80.txt
003.realign_t	realign_t	81	738810	003.realign_t_81	target_t	738729	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/003.realign_t/realign_t_cmd_81.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_003.realign_t_81.txt
003.realign_t	realign_t	82	738811	003.realign_t_82	target_t	738729	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/003.realign_t/realign_t_cmd_82.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_003.realign_t_82.txt
003.realign_t	realign_t	83	738812	003.realign_t_83	target_t	738729	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/003.realign_t/realign_t_cmd_83.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_003.realign_t_83.txt
003.realign_t	realign_t	84	738813	003.realign_t_84	target_t	738729	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/003.realign_t/realign_t_cmd_84.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_003.realign_t_84.txt
003.realign_t	realign_t	85	738814	003.realign_t_85	target_t	738729	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/003.realign_t/realign_t_cmd_85.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_003.realign_t_85.txt
004.baserecalib_t	baserecalib_t	1	738815	004.baserecalib_t_1	realign_t	738730	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/004.baserecalib_t/baserecalib_t_cmd_1.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_004.baserecalib_t_1.txt
004.baserecalib_t	baserecalib_t	2	738816	004.baserecalib_t_2	realign_t	738731	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/004.baserecalib_t/baserecalib_t_cmd_2.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_004.baserecalib_t_2.txt
004.baserecalib_t	baserecalib_t	3	738817	004.baserecalib_t_3	realign_t	738732	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/004.baserecalib_t/baserecalib_t_cmd_3.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_004.baserecalib_t_3.txt
004.baserecalib_t	baserecalib_t	4	738818	004.baserecalib_t_4	realign_t	738733	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/004.baserecalib_t/baserecalib_t_cmd_4.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_004.baserecalib_t_4.txt
004.baserecalib_t	baserecalib_t	5	738819	004.baserecalib_t_5	realign_t	738734	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/004.baserecalib_t/baserecalib_t_cmd_5.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_004.baserecalib_t_5.txt
004.baserecalib_t	baserecalib_t	6	738820	004.baserecalib_t_6	realign_t	738735	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/004.baserecalib_t/baserecalib_t_cmd_6.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_004.baserecalib_t_6.txt
004.baserecalib_t	baserecalib_t	7	738821	004.baserecalib_t_7	realign_t	738736	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/004.baserecalib_t/baserecalib_t_cmd_7.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_004.baserecalib_t_7.txt
004.baserecalib_t	baserecalib_t	8	738822	004.baserecalib_t_8	realign_t	738737	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/004.baserecalib_t/baserecalib_t_cmd_8.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_004.baserecalib_t_8.txt
004.baserecalib_t	baserecalib_t	9	738823	004.baserecalib_t_9	realign_t	738738	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/004.baserecalib_t/baserecalib_t_cmd_9.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_004.baserecalib_t_9.txt
004.baserecalib_t	baserecalib_t	10	738824	004.baserecalib_t_10	realign_t	738739	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/004.baserecalib_t/baserecalib_t_cmd_10.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_004.baserecalib_t_10.txt
004.baserecalib_t	baserecalib_t	11	738825	004.baserecalib_t_11	realign_t	738740	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/004.baserecalib_t/baserecalib_t_cmd_11.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_004.baserecalib_t_11.txt
004.baserecalib_t	baserecalib_t	12	738826	004.baserecalib_t_12	realign_t	738741	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/004.baserecalib_t/baserecalib_t_cmd_12.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_004.baserecalib_t_12.txt
004.baserecalib_t	baserecalib_t	13	738827	004.baserecalib_t_13	realign_t	738742	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/004.baserecalib_t/baserecalib_t_cmd_13.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_004.baserecalib_t_13.txt
004.baserecalib_t	baserecalib_t	14	738828	004.baserecalib_t_14	realign_t	738743	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/004.baserecalib_t/baserecalib_t_cmd_14.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_004.baserecalib_t_14.txt
004.baserecalib_t	baserecalib_t	15	738829	004.baserecalib_t_15	realign_t	738744	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/004.baserecalib_t/baserecalib_t_cmd_15.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_004.baserecalib_t_15.txt
004.baserecalib_t	baserecalib_t	16	738830	004.baserecalib_t_16	realign_t	738745	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/004.baserecalib_t/baserecalib_t_cmd_16.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_004.baserecalib_t_16.txt
004.baserecalib_t	baserecalib_t	17	738831	004.baserecalib_t_17	realign_t	738746	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/004.baserecalib_t/baserecalib_t_cmd_17.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_004.baserecalib_t_17.txt
004.baserecalib_t	baserecalib_t	18	738832	004.baserecalib_t_18	realign_t	738747	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/004.baserecalib_t/baserecalib_t_cmd_18.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_004.baserecalib_t_18.txt
004.baserecalib_t	baserecalib_t	19	738833	004.baserecalib_t_19	realign_t	738748	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/004.baserecalib_t/baserecalib_t_cmd_19.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_004.baserecalib_t_19.txt
004.baserecalib_t	baserecalib_t	20	738834	004.baserecalib_t_20	realign_t	738749	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/004.baserecalib_t/baserecalib_t_cmd_20.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_004.baserecalib_t_20.txt
004.baserecalib_t	baserecalib_t	21	738835	004.baserecalib_t_21	realign_t	738750	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/004.baserecalib_t/baserecalib_t_cmd_21.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_004.baserecalib_t_21.txt
004.baserecalib_t	baserecalib_t	22	738836	004.baserecalib_t_22	realign_t	738751	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/004.baserecalib_t/baserecalib_t_cmd_22.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_004.baserecalib_t_22.txt
004.baserecalib_t	baserecalib_t	23	738837	004.baserecalib_t_23	realign_t	738752	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/004.baserecalib_t/baserecalib_t_cmd_23.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_004.baserecalib_t_23.txt
004.baserecalib_t	baserecalib_t	24	738838	004.baserecalib_t_24	realign_t	738753	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/004.baserecalib_t/baserecalib_t_cmd_24.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_004.baserecalib_t_24.txt
004.baserecalib_t	baserecalib_t	25	738839	004.baserecalib_t_25	realign_t	738754	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/004.baserecalib_t/baserecalib_t_cmd_25.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_004.baserecalib_t_25.txt
004.baserecalib_t	baserecalib_t	26	738840	004.baserecalib_t_26	realign_t	738755	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/004.baserecalib_t/baserecalib_t_cmd_26.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_004.baserecalib_t_26.txt
004.baserecalib_t	baserecalib_t	27	738841	004.baserecalib_t_27	realign_t	738756	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/004.baserecalib_t/baserecalib_t_cmd_27.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_004.baserecalib_t_27.txt
004.baserecalib_t	baserecalib_t	28	738842	004.baserecalib_t_28	realign_t	738757	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/004.baserecalib_t/baserecalib_t_cmd_28.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_004.baserecalib_t_28.txt
004.baserecalib_t	baserecalib_t	29	738843	004.baserecalib_t_29	realign_t	738758	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/004.baserecalib_t/baserecalib_t_cmd_29.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_004.baserecalib_t_29.txt
004.baserecalib_t	baserecalib_t	30	738844	004.baserecalib_t_30	realign_t	738759	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/004.baserecalib_t/baserecalib_t_cmd_30.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_004.baserecalib_t_30.txt
004.baserecalib_t	baserecalib_t	31	738845	004.baserecalib_t_31	realign_t	738760	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/004.baserecalib_t/baserecalib_t_cmd_31.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_004.baserecalib_t_31.txt
004.baserecalib_t	baserecalib_t	32	738846	004.baserecalib_t_32	realign_t	738761	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/004.baserecalib_t/baserecalib_t_cmd_32.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_004.baserecalib_t_32.txt
004.baserecalib_t	baserecalib_t	33	738847	004.baserecalib_t_33	realign_t	738762	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/004.baserecalib_t/baserecalib_t_cmd_33.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_004.baserecalib_t_33.txt
004.baserecalib_t	baserecalib_t	34	738848	004.baserecalib_t_34	realign_t	738763	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/004.baserecalib_t/baserecalib_t_cmd_34.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_004.baserecalib_t_34.txt
004.baserecalib_t	baserecalib_t	35	738849	004.baserecalib_t_35	realign_t	738764	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/004.baserecalib_t/baserecalib_t_cmd_35.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_004.baserecalib_t_35.txt
004.baserecalib_t	baserecalib_t	36	738850	004.baserecalib_t_36	realign_t	738765	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/004.baserecalib_t/baserecalib_t_cmd_36.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_004.baserecalib_t_36.txt
004.baserecalib_t	baserecalib_t	37	738851	004.baserecalib_t_37	realign_t	738766	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/004.baserecalib_t/baserecalib_t_cmd_37.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_004.baserecalib_t_37.txt
004.baserecalib_t	baserecalib_t	38	738852	004.baserecalib_t_38	realign_t	738767	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/004.baserecalib_t/baserecalib_t_cmd_38.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_004.baserecalib_t_38.txt
004.baserecalib_t	baserecalib_t	39	738853	004.baserecalib_t_39	realign_t	738768	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/004.baserecalib_t/baserecalib_t_cmd_39.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_004.baserecalib_t_39.txt
004.baserecalib_t	baserecalib_t	40	738854	004.baserecalib_t_40	realign_t	738769	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/004.baserecalib_t/baserecalib_t_cmd_40.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_004.baserecalib_t_40.txt
004.baserecalib_t	baserecalib_t	41	738855	004.baserecalib_t_41	realign_t	738770	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/004.baserecalib_t/baserecalib_t_cmd_41.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_004.baserecalib_t_41.txt
004.baserecalib_t	baserecalib_t	42	738856	004.baserecalib_t_42	realign_t	738771	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/004.baserecalib_t/baserecalib_t_cmd_42.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_004.baserecalib_t_42.txt
004.baserecalib_t	baserecalib_t	43	738857	004.baserecalib_t_43	realign_t	738772	submitted	NA	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/004.baserecalib_t/baserecalib_t_cmd_43.sh	/rsrch2/iacs/iacs_dep/sseth/flowr/runs/bam_mutect-tumor___normal-20160413-18-28-39-8MrS9tj7/trigger/trigger_004.baserecalib_t_43.txt
